Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,311809337.47,402178605.02,435911268.59,495097667.93,552883707.06,670362452.15,1012280614.53,1114204743.2,1163923830.36,1236016506.74,1346890071.1,1409536120.92,1547755183.21,1704370307.76,1812757917.76,2006165166.81,2012131457.27,2020583702.08,1957000000,2063342117.04,2151344901.31,2216974096.36,2363645403.47,2498384129.67,2817083478.35,2951822204.54,3059500000,3054500000,3106500000,3209500000,3444500000,3819500000,4217450802.55,4674007452.49,4784925079.03,4465657314.64,4529928302.17,4657699461.46,4610095997.77,4677248301.9,4696344341.64,4724691212.51,4832811755.56,4981588899.82,5097283213.14,5304164323.25,4689534961.76,4900800000
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,114040245.66,132758395.4,139030445.58,160819286.55,161211289.69,179080099.31,197523179.24,270818555.82,433092003.58,1073577085.64,1168304305.66,1423061356.65,1732721160.94,1941600703.61,2803780005.52,4928824957.97,4366213849.58,4264252336.45,3844723142.45,3782523088.46,3523612563.07,2358592817.12,2754463437.8,2690717551.18,2985467979.29,3520551724.14,3701667052.56,4183548189.07,4105706151.75,4087337959.93,4734020036.69,5115602836.88,5197332974.14,4051147227.53,4600000000,6001153306.26,5601090584.36,5843329107.56,6557333084.61,7872333215,9531402847.87,11470703002.08,12247694247.23,14393099068.59,10732366286.26,13707370737.07,18525319977.74,19047940300.9,18093829923.27,17098342541.44,12930394937.81,11400854267.72,12128104859.15,13567351175.03,13469422958.51,12005825769.51,14006569575.68
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,128717410.92,139150441.3,141366534.47,156687192.07,160459970.54,163272314.83,191230747.11,242770861.58,272241005.23,264725206.95,287658184,240319995.6,240215763.89,225998091.18,258985597.7,290464801.11,303435517.92,352260952.91,363452787.2,399268801.67,424464089.9,461444513.67,520849551.53,604041957.92,682523857.02,796938120.18,874989895.6,1168308516.63,1227808790.67,1234014291.82,1547991317.81,1777101316.68,1781281281.58,1756215665.09,1907090813.46,2003598212.99,2158972129,2450364928.07,2446866404.93,2535657069.06,2315436303.3,
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,30412308.99,32902336.64,35643207.63,38091150.57,41613969.05,45790869.75,51464435.15,58646443.51,66248256.62,77356914.08,96245114.46,127456485.12,164466873.71,244129088.03,306033848.42,355172413.79,372010119.6,451603325.42,590376720.6,819877300.61,1060923829.13,1073861599.14,1014907254.54,1172258182.15,1240796364.76,1114764007.15,1392634771.97,1965274882.36,2644536804.11,3083800684.9,3790567051.87,3942792837.36,4146513722.33,4160086253.15,4259330999.03,4730611067.02,4847752842.79,5020214747.45,4790458837.17,5484257417.18,5788329609.16,5489608299.66,5438857106.74,7511582173.38,8957467706.54,9918907108.1,10137883299.32,10939053365.48,10945070441.93,10267133177.73,12786654498.35,15351972361.15,14380004175.12,14901750991.2,15654660710.11,13578754072.47,15082578064.8,16088437675.16,16914245098.04,16695925027.19,14930072799.01,17613846472.99
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,112155598.95,123134584.47,124482748.94,129379097.89,142025069.46,150574816.3,157930041.88,163820538.87,191767436.96,188039191.32,189106554.52,201450768.37,230317908.04,271183061.36,281398668.16,378660016.27,451152449.98,507298120.68,610578523.76,700764892.7,797048028.77,694803502.72,748312283.73,658679394.91,637820620.67,864849765.06,1122265026.38,1200991825.95,1264899368.2,1233930277.05,1440711395.67,1377375030.53,1411917558.46,1278781166.72,851174350.65,1115389731.79,1007791186.2,937741468.03,967338348.66,999477510.69,916777282.65,932648604.42,996068145.61,1142315522.2,1272360516.62,1337894379.63,1461859762.63,1699811293.26,1993407886.56,2067381663.75,2142591375.85,2437982839.63,2510126699.05,1691544192.38,1894813504.53,1695825708.46,1825018190.85,2072349974.15,2220978978.17,2221301400.72,2326720920.59,2516498299.01
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,40461721692.65,40934952063.95,42227447631.92,45029988561.21,49377522896.7,54515179580.71,61088384036.65,65668655501.13,71829810519.9,79148411661.69,87896095320.13,99271961774.61,113082820486.92,131321858814.12,160408697341.51,173834029689.34,206575564908.72,211612157028.68,218632867537.48,243072102612.26,273853826548.07,306214863624.99,313506525087.14,340547711781.89,355372558103.62,364756499450.75,377437927311.98,431316742081.45,507354351182.25,565055743243.24,593929550908.47,610328183643.19,592387689252.92,577170761956.44,578139279437.61,604031623433.4,628546387972.13,654986999855.55,634000000000,678412196271.12,744773415931.59,738981792355.37,760649334098.01,895540646634.79,1026690238278.25,1173108598778.68,1319264809590.97,1468820407783.26,1552989690721.65,1374625142157.29,1617343367486.26,1793326630174.52,1828366481521.6,1846597421834.98,1805749878439.94,1556508816217.14,1527994741907.43,1649265644244.09,1725329192783.02,1742015045482.31,1645423407568.36,1990761609665.23
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256335875977.44,242728591902.06,259967235199.88,274115786150.97,310946964074.11,393352948423.09,416122304768.62,410087083944.21,448799835834.19,434972267340.22,428307303232.49,468825006329.8,528392950952.86,634139360251.07,763216404613.2,886849878955.78,1002925866071.31,1266805604460.73,1532956064060.26,1290896340202.07,1318170441878.33,1449339068443.49,1353315149256.49,1422763976505.68,1465927584533.31,1293063507844.1,1321561802163.9,1464532904458.85,1645463203193.69,1673863310975.42,1654916154373.08,1887902464087.12
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,9522746719.22,10712712465.05,11879982758.56,13063643795.79,14480556571.55,15346741669.76,16480058704.85,17740013179.26,18942729779.1,20524886616.48,,,,,,,,,,,122660905890.08,112339195092.15,115140108850.91,114730757467.49,109547355832.66,111073640470.47,159223703930.18,199403912956.01,215721878630.49,208280848462.62,265987061618.2,269127820781.03,280156819798.04,272466458446.13,301628489434.82,353132515010.57,340471241909.39,295121356714.67,303882354117.81,298520480628.41,279841151705.35,287226531168.52,310175772488.13,363063293977.87,405531321270.61,420544947799.55,443801905407.56,493537376707.76,570304197211.71,558199868578.26,603434493402.68,722038242134.62,692109693986.89,712748124222.61,734396591036.93,702149580770.9,695600652899.28,704478516963.86,735539301552.67,731767398052.88,752248045730.11,812866928867.47
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5945445051.31,6263177944.42,6439403014,6233310060.39,6663436031.25,7332574115.57,8553956571.09,8827299477.2,9676410337.59,11515258634.01,,,,,,,,,,,,,,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,4110000000,4609727272.73,5416272727.27,5668187500,5982347826.09,6026593750,7072641025.64,7013196078.43,7167086956.52,8377093023.26,9126309734.51,10884114754.1,11853817307.69,16836261173.18,16210404183.54,7622217352.34,10341925249.04,13962893421.54,15989933708.15,21803696985.23,29036709871.79,34509878043.59,25325893205.66,20355959237.21,19622527479.69,17702885393.51,18891048818.74,22255407684.7,26040229793.07,29885685142.91,33113887818.96,37834793730.31,45964327558.88,49297773130.12,57008425295.83,73447063319.3,78574385335.58,85728899954.45,81995304456.1,75596103237.16,78249883995.63,71517080040.63,70294892400.06,76507577234.6,99079230169.64,122314960843.92,153840051814.06,172565850839.16,179663403196.99,171412642047.33,217105420016.53,251224856981.29,267175872540.07,277239461340.4,259405202008,242496649874.24,249298719723.11,276364933679.63,295402652037.16,278584733103.01,252727193710.02,317058508651.76
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,59716467625.31,50056868957.67,47209359005.61,50706799902.51,59708343488.5,70436266146.72,76720285969.62,72881631326.67,70846535055.65,79705906247.46,92602973434.07,99800958648.14,113687586299.05,138544284708.96,144182133387.72,163431551779.76,153940455341.51,174938098826.57,149540752829.27,178280594413.04,191149211575,195866382432.54,205089699858.78,230686747153.26,259946510957.14,309488028132.65,300758100107.25,272972974764.57,312353631207.82,347768051311.74,360857912565.97,383373318083.62,426915712715.86,444731282435.52,564324670008.24,734547898224.1,863746717507.4,961603952954.23,1029043097558.91,1093997267277.1,1211346869600.41,1339395718862.89,1470550015077.93,1660287965663.89,1955347004965.69,2285965892364.2,2752131773358.92,3550342737009.53,4594307032667.98,5101703073088.97,6087163874510.73,7551500124197.17,8532229986993.65,9570406235659.64,10475682920597.7,11061553079871.5,11233276536744.7,12310409370894.2,13894817549380.3,14279937500608,14687673892882,17734062645371.4
Côte d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,546203561.57,618245639.22,645284344.68,761047045.83,921063266.45,919771356.43,1024103034.29,1082922892.15,1281281245.67,1361360157.27,1455482990.24,1584128262.09,1849400599.78,2508421234.86,3070151901.06,3893839190.27,4662053707.78,6265067857.87,7900524897.86,9142935857.95,10175615441.81,8432588483.85,7567109766.61,6838185418.54,6841638714.55,6977650069.34,9158302205.36,10087653189.33,10255170459.99,9757410614.08,10795850106.95,10492628915.49,11152971316.07,11045759468.94,8313557450.25,11000146839.5,18071153890.39,18047557171.75,19619653924.27,18870992455.73,16577533355.44,16810536883.72,18054384023.11,21251755293.95,23510577108.23,24036917016.59,25281414472.99,28760092034.47,34078243426.01,33886814907.03,34936305296.97,36693712824.82,36302305578.25,42760237561.44,48843008580.33,45814637971.47,47964234560.05,51588158717.53,58011466450.86,58539424929.72,61348579465.1,69764827467.44
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,614206071,652777613.64,694247725.54,718320701.39,776650126.19,814083378.46,851112662.73,936175404.64,1046191192.44,1100551378.56,1151217146.99,1236941200.95,1498252050.17,1901393216,2157415245.73,2857037371.06,2898089929.09,3394663844.43,4662851756.59,5919004206.91,6674567625.08,6610937473.2,6611255018.24,6870200658.94,7311937457.42,8544809794.26,11857056336.03,13049658331.13,12236058143.04,11012566160.5,12314482085.09,11840192674.12,12071775380.65,16181813512.45,8902446188.05,10864773036.84,11093539497.03,10789457915.05,11298144511.64,11565827385.69,10566578952.79,10953485244.42,12417251815.88,15970315751.03,18826215278.06,19509850837.27,20910513974.62,23928251333.74,27715144580.27,27932971683.42,27507499709.07,30630912184.78,30155064574.07,33728622819.09,36386546917.69,32210232911.66,33814337900.28,36098550141.59,39973839064.61,39670977332.73,40804449726.02,45238613479.83
Democratic Republic of the Congo,COD,GDP (current US$),NY.GDP.MKTP.CD,3359404117.65,3086746857.14,3779841428.57,6213185742.57,2881545272.73,4043901818.18,4532660181.82,3384063371.76,3909780538.92,5032434970.06,4877684910.18,5594770359.28,6173712814.37,7870239461.08,9596960179.64,10237343173.65,9648583224.99,12344424763.57,15372608002.39,15068422236.37,14394927494.86,12537821038.22,13651667371.17,11006712650.45,7857729193.2,7195042616.01,8095367168.22,7661625472.58,8861299976.74,9021862775.18,9349764580.41,9633911368.02,8227200892.44,10706246370.93,5820382232.03,5643439373.43,5771454939.62,6090840548.19,6217806273.18,4711259427.27,19088046305.8,7438189100.33,8728038525.14,8937567059.88,10297483481.22,11964484667.91,14451902467.93,16737071816.38,19788515873.89,18648373312.42,21565720044.46,25839749198.82,29306235826.39,32679745297.65,35909040265.93,37917704900.08,37134799974.52,38019265625.88,47568210068.49,51775830725.83,48716960860.07,53958573693.05
Congo,COG,GDP (current US$),NY.GDP.MKTP.CD,131731862.57,151675739.16,166521239.86,172233430.87,185693724.85,198318063.86,220613582.37,237397428.34,251247458.01,265040036.06,274960699.86,322128019.32,410669262.9,541973362.48,585364635.35,767102679.02,754549600.55,765224030.64,878771771.29,1198749665.95,1705796849.55,1993512325.92,2160640566.54,2097274289.62,2193581366.41,2160872541.42,1849268214.68,2297753649.28,2212536313.33,2389593021.95,2798746050.58,2724853507.65,2933222705.8,2684323618.4,1769365438.89,2116003868.17,2540697537.7,2322719101.28,1949481380.65,2354772959.06,3227927697.44,2796704603.04,3034250926.18,3503723086.7,4656974937.55,6650001684.9,8072305030.68,8782703427.96,11649857662.14,9723299908.19,13148396205.67,15655383585.99,17692911280.56,17958720704.46,17912907682.07,11890259176.68,10219341017.14,11094823676.59,13670038019.86,12750338736.17,10483151093.69,12523961677.3
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,4031152976.64,4540447761.19,4955543963.37,4836166666.67,5973366666.67,5760761904.76,5428518518.52,5825170438.49,5960212869.13,6450175213.75,7198360460.2,7820380970.54,8671358732.68,10315760000.34,12370029583.64,13098633901.87,15341403660.47,19470960619.13,23263511958.05,27940411250.27,33400735644.05,36388366869.03,38968039721.75,38729822781.6,38253120737.97,34894411351.98,34942489683.97,36373307085.09,39212550050.42,39540080200.39,47844090709.99,49175565911.07,58418985443.32,66446804802.57,81703500846.04,92507279383.04,97160109277.81,106659508271.26,98443739941.17,86186158684.77,99886577330.73,98211749595.54,97963003804.79,94641378693.22,117081522349.68,145619191582.06,161618581266.32,206181826825.28,242186950900.78,232397835678.34,286563105192.46,334943871931.75,370921320483.84,382116126448.55,381112119657.45,293481748240.78,282825009887.46,311883730690.13,334198214706.21,323109543324.32,270299982887.01,314322453228.3
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,212218226.43,196349967.67,184008995.64,191621958.38,184697210,196726077.06,279197696.81,337525870.62,356500026.69,341476764.04,429622147.74,424108796.56,457388578.92,452881443.08,319189200.35,398461789.56,396053797.63,364445589.7,370106776.04,382454989.95,351136568.44,378512003.41,425964697.42,546885184.99,633706149.25,653845122.87,698431827.74,795673128.49,915659192.83,905341090.57,907978723.55,1023086183.8,1015843368.79,1116224161.08,1149587651.69,966029542.04,1012835518.26,1077439662.58,1188797574.95,1195019559.09,1223876064.52,1327964249.33
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,142246875.54,139468114.6,140630758.59,138476239.37,132019065.03,137728155.21,190651208,235253171.84,264308140.29,267448513.11,306891107.26,319827058.59,357160985.33,490417389.68,406580652.33,487148993.53,501979069.27,490608657.92,521910560.52,592416703.06,539227277.63,563024383.3,620974660.23,813963830.18,924318490.76,971977088.16,1107891063.44,1513933983.22,1789333748.68,1711817181.53,1664310769.55,1865915544.12,1741809808.96,1850470042.43,1859898513.27,1596800287.16,1663008687.1,1769787215.42,1966501117.61,1981845740.71,1703698676.7,1936174043.45
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,507513829.99,490325181.61,479180824.35,511902136.81,542578367.24,592981162.26,647305630.19,699456618.87,773841494.34,853630203.77,984830158.49,1077152902.29,1238251695.55,1528916185.23,1666544754.1,1960863465.58,2412555425.9,3072427012.84,3523208809.8,4035519323.22,4831447001.17,2623807074.29,2606621255.02,3146770103.81,3660476458.87,3919203960.4,4418983870.97,4532952047.16,4614629898.4,5251025767.48,5711687786.76,7196276092.46,8564044017.27,9582866263.12,10486784804.8,11578594259.87,11678424507.25,12614602382.2,13684255946.58,14254866281.15,15013629658.65,15976174336.97,16578820687.29,17271760506.95,18610594846.21,20040642476.98,22715540324.3,26884700345.03,30801744881,30745712006.53,37658614803.28,42762617081.65,47231651862.84,50949672205.92,52016408950.89,56441917652.98,58847016044.74,60516043590.18,62420165099.72,64417670082.61,62158002233.03,64282438666.74
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1880306125.09,2038301741.02,2153895647.51,2290313587.94,2470264539.68,2660946063.37,2888647977.98,3102515476.19,3083590686.78,3359706536.46,3695257613.12,4017606922.6,4639299319.34,5076285827.67,6595605182.85,7706760555.18,7932122920.87,9210482685.93,9433651129.17,10835423670.31,13495267729.83,14890317367.74,16517827316.88,16735576444.12,15982827316.95,15814747522.74,14441278727.64,15521747479.82,16459864446.85,16872897190.7,18011678551.94,17878504938.87,17575413724.32,19033356757.93,20014967686.79,22072783645.71,24081792638.74,28202808369.14,30129171334.46,31944649112.5,34249904536.55,35284396505.65,37023706334.86,39580356455.47,43293805573.59,48957056297.03,55704431126.39,61916043830.08,70404981344.08,59480682376.42,64592893103.95,69730495217.76,72141071446.12,73521446002.4,74620404150.26,73535009881.62,69478366694.91,72533236071.42,75431169087.57,77023818120.75,65922853040.93,69970323144.29
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,5693005200,6914658400,8135150891.92,9987709650.18,11405957317.07,13027415243.9,13789579902.56,14206158674.7,17844705324.68,19584443287.67,19912889861.11,20150254096.39,20953510235.29,22204940512.22,24039383608.42,22920490774.1,24226574634.03,25213935012.08,27458999472.3,27023468665.9,28645436569.15,24316556025.66,22085858243.24,22367254864.86,28448326756.76,30429803651.22,25017368700,25365908100,25736331200,28364615200,30565400000,31682400000,33590500000,35901200000,38203000000,42643836100,48835925925.93,54262870370.37,56302129629.63,57481481481.48,59562962962.96,68990000000,73141000000,77148000000,80656000000,87133000000,91370000000,96851000000,100050000000,103428000000,107352000000,
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2933128491.62,3024525139.66,3039944134.08,3048435754.19,3042737430.17,3014748603.35,3009497206.7,3020388817.27,2995185487.3,2496174735.65,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200439498.53,4466438823.03,4586114070.1,4281868765.92,4156990816.05,4186223864.84,4291158967.91,4405954696.16,4563017851.62,4708336756.09,4909498942.67,5166467286.75,5530377593.3,5943589095.55,5608989195.53,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,489914760.68,576090073.72,734887973.98,964026512.2,1288715209.58,2154311276.95,2087496373.78,2159242416.77,2160364071.19,2278248953.14,2430411900.19,3090734463.28,3704813885.51,4278792597.24,4563482603.55,5591130217.67,5770197348.48,6912150456.32,6590291048.29,7425703928.57,9933133247.09,10011918444.17,9547818700.11,10248617647.06,10497908306.36,9985844486.33,10397897085.61,11420227884.62,14547325028.31,17320552500,18433411267.26,20072786350.52,23968764029.56,27844698989.31,25945391775.49,25732432719.08,27565469098,24978513426.7,23900872625.85,23156850006.64,19842404304.89,20953442550.37,22870833709.9,25522671232.88,25758357774.54,24692095945.17,27719337670.02
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40728950704.62,29859921158.87,34805013229.57,40866748705.11,47850203856.18,60147174076.87,67387788632.98,62180159376.12,66807429711.41,65173130995.22,61828166496.09,67808032979.54,82196001050.75,100090467581.27,119814434353.58,137143471328.27,156264095664.64,190183800884.02,236816485762.99,207434296805.33,209069940963.18,229562733398.95,208857719320.65,211685616592.93,209358834156.33,188033050459.88,196272068576.34,218628940951.68,248950103352.14,252498032247.16,245339322066.76,282340849856.61
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,215838448137.66,249985055484.3,299801542047.48,398374021953.9,445303484241.55,490636517211.23,519754453161.41,600498238019.04,740469983446.93,881345176608.69,950290856466.54,800472055387.28,776576439106.96,770684323247.8,725111123634.12,732534887058.2,1046259374943.71,1298176105549.51,1401233225303.49,1398967436804.33,1771671206875.68,1868945197407.19,2131571696931.75,2071323790370.28,2205074123177.05,2585792275146.72,2497244606186.64,2211989623279.95,2238990774702.68,2194945278872.59,1947981991011.77,1945790973803.15,2078484517474.51,2501640388482.35,2814353869359.08,2846864211175.1,2994703642023.53,3425578382921.58,3745264093617.19,3411261212652.34,3399667820000.01,3749314991050.59,3527143188785.16,3733804649549.03,3889093051023.52,3357585719351.56,3469853463945.53,3690849152517.65,3977289455388.23,3888326788627.44,3846413928653.71,4223116205968.92
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,340989527.97,,373371738.29,395794538.63,409220087.1,452328087.28,462421998.53,478058304.87,466048469.23,491689220.74,497723960.59,494004647.73,502675542,514267869.3,536080148.1,551230861.86,572417440.82,591122039.6,622044665.52,666072101.78,708633194.73,768873684.03,847918929.11,999105339.27,1049110684.72,1128611700.36,1239144501.78,1353632941.52,2042817162.86,2214679081.26,2424391785.44,2604955228.7,2762581334.23,2913466732.13,3088853638.57,3181071153.66,3371102123.51
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,45872947.41,57130215.56,55017758.89,72804653.33,82107391.11,89527576.67,98665191.48,109157070.74,119491932.96,135161958.52,151868754.44,171106184.07,185137242.96,201429629.63,219762962.96,234059259.26,245525925.93,264374074.07,274522222.22,292285185.19,302988888.89,322411111.11,331759259.26,333470370.37,340203703.7,333196296.3,343311111.11,367200000,364255555.56,390251851.85,421374074.07,458188888.89,489074074.07,493825925.93,501025925.93,485996296.3,498296296.3,520207407.41,540737037.04,576229629.63,521551851.85,554770370.37,611537037.04,504214814.81,545618518.52
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,11931739858.7,13059064374.63,13505573866.67,15414902266.67,17075457600,19085731252.44,23232379951.94,30730626663.36,34160444798.11,40474406216.28,44575892473.12,49784338519.46,60362931853.62,70366241969.21,71127528699.94,61877813965.24,60412844678.6,60644782176.05,59105236853.79,62658568287.34,88078760103.82,109414423928.78,115552846616.65,112409222182.7,138247285815.86,139224688814.2,152915654478.89,143195627014.61,156162386724.52,185006881515.07,187632346387.98,173537647058.82,176991934992.84,177965188354.69,164158739097.62,164791442543.38,178635163717.43,218096033517.01,251373002954.38,264467336457.17,282884947702.97,319423424509.07,353361038818.38,321241303699.01,321995279401.5,344003137611.27,327148943812.14,343584391647.93,352993631617.71,302673070846.86,313115929314.34,332121063806.39,356841216410.07,347561349210.98,356084867685.64,397104343478.3
